_unit_id,positivity,text
729488687,6,"S&P reported a total return of 10.88 percent, including dividends, for the 500 stock index in 2004. A good argumentt: can be made for raising that figure to stocks. The total return on the S&P 500 will always be higher than the simple price appreciation if dividends are paid."
729488695,6,"Stocks staged their second successive post-Christmas advance yesterday. The stock market was strong and active in the morning, then weakened in later trading."
729488743,6,"Indeed, the report noted, the bursting of the stock market bubble of the late 1990's has had a more lasting effect on the city's job market."
729488754,6,"Michael J. Boskin, the President's chief economic adviser, declined to elaborate on Mr. Fitzwater's statement."
729488762,6,"Since many analysts also expect the May data to be revised upward, the stronger sales for April were enough to dampen hopes of some traders that the Federal Reserve would make any quick moves to ease monetary policy and encourage lower interest rates."
729488763,6,"Late in the day, however, hopes of an imminent easing by the Fed were revived after the central bank announced an $800 million increase in the nation's basic money supply, much less than expected. Although the basic money supply measure remains well above the Fed's target, the broader money supply measures announced yesterday are within the Fed's annual growth targets."
729488767,6,"He declared: World trade is the key. In the near term, trade is the transmission belt by which recovery in the North will produce faster growth in the South."
729488771,6,His remarks were largely devoted to economic policy in a metropolis where the financial industry is the single largest source of city revenue.
729488800,6,"The economic recovery turned 4 years old this month, making it one of the longest business expansions on :ecord. But economists who follow business cycles say the unusual length of the current growth phase does not by itself mean that a downturn is near."
729488801,6,"""It isn't the age of a cycle per se that makes a difference, says F. Thomas Juster, director of the Institute for Social Research at the University of Michigan. ""It's a question of going for a certain amount of time and finding that things get out of balance."
729488805,6,"In the first in-depth survey of consumer sentiment in March, the Conference Board reported yesterday that its index of consumer confidence rose to 81 from 59.4 in February a record gain for a single month reflecting both relief that the Persian Gulf war had ended and optimism that the economy would improve by late summer."
729488807,6,"""If there had not been a war, I would say, Yes, we are coming out of a recession,"" Mr. Linden said. ""But this jump in the index is too big to be explained by saying that people feel all that great about the economy and their jobs."""
729488808,6,"The survey of 5,000 households, completed in mid-March, asked how people felt about the economy, their job prospects and their incomes currently and over the next six months. The answers are tabulated into three indexes: one on future expectations, one on the present situation and an overall index, now at 81, that combines the other two."
729488850,6,Treasury bond prices tumbled yesterday as the Government reported that unemployment in October nosed down a bit.
729488851,6,"The price of the Treasury's main 30-year bond, which fell 32 point on Thursday, was off an additional 25 point, or about $7.81 per $1,000 in face amount. Its yield, which rises when prices fall, was 7.76 percent, up from 7.68 percent Thursday. It was the highest yield since June 30."
729488852,6,"The unemployment rate edged down in October for the fourth consecutive month, hitting a six-month: low of 7.4 percent, even though employers hired few people, the Labor Department reported. The Government said the decline occurred because teen-agers returned to school and the size of the labor force shrank."
729488854,6,"Technical Data's chief technical analyst, Jim Donnelly, added: ""The inflation picture looks good, but the market is still concerned with the refunding next week and the Cabinet appointees. With all of that in front of them, players were not interested in buying bonds. Estimated dally average, source Telerats""Municipal Bond Index, The Bond Buyer Salomon Brothers and Telerate for Treasury's boll wether bonds, notes and bills"
729488862,6,"Other major markets, which opened earlier than New York's exchanges, took their cue from Hong Kong. After stocks in the Chinese territory surged by nearly 7 percent, wiping out most of Thursday's 10 percent plunge, Japanese stocks bounced back and markets in Europe opened stronger. Hours later, when the Dow sprinted up almost 92 points in the morning, it seemed that Wall Street would join the euphoria."
729488867,6,"However, as the Wall Street saying goes, never argue with the tape. The banks committed their money, and for the latest quarter at leastthe news was good for a change."
729488870,6,"WASHINGTON. Jan. 20Secretary of the Treasury John B. Connally acknowledged to a large audience of businessmen today that the budget deficit in the current fiscal year would be close to $40-billion, but he told them that ""you ought to be applauding it."
729488871,6,"He also chastised the businessmen for not expanding more substantially their plans to invest in new plant and equipment this year, following the Administration's successful proposal to reinstate the 7 percent investment tax credit."
729488886,6,"Consider the latest available performance figures for the T. Rowe Price New Era Fund. Through last Thursday, this Baltimore-based fund showed a total return of 33.5 percent for 1987, according to Lipper Analytical Services. This compared with a similar return market appreciation plus dividends reinvested of 28.75 percent for Standard & Poor's 500-stock index."
729488906,6,The surge in stocks after the jobs report signaled a shift from the post-election bounce and the beginning of the return of investor focus to economic fundamentals.
729488907,6,"He is optimistic about the outlook. The focus on fundamentals, however, means that economic data will have to keep coming In at or above expectations to keep investors happy. A further decline In the dollar may be a drag on stocks by discouraging foreigners from buying equities in the United States. And if oil prices do not decline significantly they will become a drag on growth."
729488908,6,"And if the economy proves to be more robust than expected, the Federal Reserve may begin pushing up interest rates at a quicker pace, which could be a negative for both stocks and bonds."
729488912,6,"Northwest Energy, a natural gas transmission company that was the subject of competing bids, saw its stock price nearly double, according to data from Media General Financial Services Inc. of Richmond, which analyzed stock prices between July 1 and the close of trading on Sept. 23."
729488927,6,"The prime rate is the rate big banks charge big business corporations for loans. It is the lowest rate for unsecured business loans and other loan rates are scaled upward from it. The last change in this rate occurred on Aug. 23, 1960 when it was lowered from 5 to 4 percent."
729488957,6,"Some indicators of future trends, requiring no computation at all, have been sanctified by generations of financial sages. A rise in the price of copper usually but not last year signals the arrival of economic recovery. A new high for General Motors stock is required before the market reaches a new peak. Heavy short-selling by odd-lotters suggests a bull market, on the theory that small investors almost always do the wrong thing. But other stalwarts have fallen out of favor as a result of changing times. Few look anymore at the weekly report of rail freight carloadings much of the business except for coal has gone to trucks or at the operating rate of the import-battered steel industry."
729488961,6,"In the scramble for jobs in 1994, blacks were winners for the first time in many years, said Andrew Brimmer, a former Federal Reserve Bank governor who now runs a consulting concern in Washington."
729488963,6,"Even during the robust economic recovery of the late 1980's when the white unemployment rate was as it is now under 5 percent, black unemployment never dipped below 10 percent, and sometimes topped 12 percent."
729488964,6,"In the last 20 years there was a higher floor for black unemployment, said Everett Ehrlich, Under Secretary of Commerce for Economic Affairs. It appears to have been around 11 percent. We've broken through that barrier conspicuously in this recovery."
729488999,6,"These centers, the Mayor indicated, would be the heart of a bold new effort to reach out ""into our neighborhoods to find the unemployed and the underemployed."" ment program involving a door-to-door neighborhood search for the unemployed, as well as a vigorous factory-by-factory search to uncover job vacancies in industry."
729489000,6,"Prices of Treasury securities fell yesterday, following a report that' suggests the labor market is improving and provides more evidence that the Federal Reserve need not cut interest rates. 366,000 the previous week. The decline was much stronger than the expected drop of 7,000, to 358,000. The four-week average, which is considered a better gauge, subject to less volatility, fell to 351,750 from a revised 355,000."
729489003,6,"Carl Palash, chief economist at MCM Moneywatch in New York,' said: 'Today's numbers provided more evidence that the economy has picked up steam as the third quarter' is ending. In particular, the initial claims data and Conference Board's help-wanted index show that the labor market is still in good shape.; Mr. Palash expects an increase of!"
729489007,6,"There has been some step-up in the pace of granting defense contracts. And the Department of Commerce has authorized a speed-up of road-building contracts, providing an extra $2,000,000,000 in the present fiscal year. Usually, there is a considerable lag between authorizations and actual expenditures, but as these funds are destined for states that are prepared to spend, it should have an effect fairly quickly."
729489010,6,"Back-to-back quarters of positive growth and lower interest rates may indicate, as Commerce Secretary Baldrige stated last week, that recovery has been baked in the cake.' But most private analysts say the treat is still in the oven."
729489012,6,"Further declines in interest rates, the key to sustainable recovery, are not likely until spring, Mr. Jones says. After watching the prime fall 4.5 percentage points since midyear, the Fed may want to see the economy's response before easing further. However, he thinks that by the summer the prime could be at or just under 10 percent. If and it's a big if significant cutbacks in government spending have been made by then, the stage should be set for a significant recovery, says Mr. Jones."
729489020,6,Interest rates and fees paid by individuals for banking services are rising dramatically as banks across the country try to make more money on their retail services or reverse losses.
729489036,6,"The recovery in Europe has been stronger than expected, said David Kingston, chief econoqjist for PA Management Consultants and a specialist in business strategy for the London-based firm."
729489041,6,It is true that production may now gradually expand; but I am aware of no serious analyst who believes the present prospects for employment and prices are consistent with these goals. I doubt that they can be achieved without wage-price guidelines in the early 1970's any more than they were in the late 1950's.
729489086,6,"Decreases of $288,000,000 in demand deposits adjusted and $692,000,000 in demand deposits credited to domestic commercial banks."
729489096,6,"But not quite everyone is convinced that Mr. Greenspan's latest prognostication or for that ,matter, the unbroken economic expansion since 1991 proves that he has all the answers. For while a recession-free six years may have marginalized his critics, it has not really established that The Fed has found a golden mean between stableprices and economic growth."
729489132,6,"He indicated that the Fed had not taken any tightening action in recent days. A jump in interest rates last week led to a sharp rise in the value of the dollar, and that prompted the Reagan Administration to ask the Fed to intervene in foreign exchange markets, selling dollars in an attempt to brake the rise in its value against other major currencies."
729489136,6,"Mr. McCain's new plans include tax cuts on capital gains and on withdrawals from retirement accounts by people 59 and older, bigger write-offs for stock losses and a tax waiver for unemployment benefits."
729489163,6,"Oddly enough, the spring season looks good to us in a certain way, said Judy Collinson, the executive vice president and general merchandise manager of women's wear for Barneys New York. Lots of what we saw was really wearable. There were irresistible colors like pale yellow, blue, pink and red. There were many more dresses, which women say they can never find enough of. Women may think before they buy, but they'll buy what makes them feel good."
729489169,6,"In addition to renewed speculationover an increase in interest rates, many market participants decided to take profits on Thursday's rally ahead of next week's sales of new two-year and five-year notes."
729489175,6,America's unemployment rate dropped to 4.2 percent in May. the Labor Department reported yesterday. That matches the 29-year low first reached in March and is just the latest sign that the nation's labor market remains remarkably robust.
729489176,6,"But there was also a strong hint in yesterday's report that the jobs boom may be moderating. While employers actually added 841,000 workers to their payrolls in May, the increase was rather paltry given it is usually the peak time of year for seasonal hiring. After the Labor Department took account of the usual spring hiring surge, the seasonally adjusted gain in payroll employment turned out to be virtually nil a net gain of a mere 11,000 jobs."
729489191,6,"The rate cut was the seventh by the central bank this year, and brought the federal funds target rate on overnight loans among banks to 3.5	percent. The cumulative reduction of three percentage points since January has made this one of the most concentrated periods of monetary policy easing on record."
729489196,6,"Instead, they have thrown the problem of determining guidelines to the tripartite Pay Board that George Meany insisted upon, to a Price Commission consisting only of public members, and to a panoply of auxiliary panels. The Administration has retained some vague general responsibility over these new bodiesenough to put in doubt Mr. Meany's acceptance of membership in the Pay Board designed to his order."
729489221,6,"The trend toward higher bond prices and lower interest rates that started vigorously on Tuesday continued yesterday, strengthened importantly by Federal Reserve purchases of Treasury securities maturing in 1972 and beyond."
729489222,6,Government bond prices climbed as much as a point and recently marketed corporate bonds frequently advanced a point or more. New issues of tax-exempt bonds were reported selling quickly.
729489224,6,Much of this optimism is based on the spreading belief that the flow of investment funds into the credit markets will be large enough to absorb
729489228,6,"Treasury, corporate and tax-exempt revenue bonds continued to rise in secondary market trading, pushing interest rates downward, in contrast to the high yields on new issues."
729489229,6,"million, issue of intermediate-maturity, bonds was sold quickly at a yield of 7.30 percent, and a $20-million issue of Texas Power and Light Company 25-year debentures, Aa-rated and carrying no call protection, was estimated three-quarters sold after it was priced to yield 7.65 percent"
729489232,6,"Federated Department Stores ran counter to the trend by more than doubling eamings, but only after the inclusion of $58.1 million in unusual items. Federated owns the Bloomingdale's and Abraham & Straus stores."
729489233,6,"We were looking for retail earnings declines across-the-board, said Joseph Ellis, retailing analyst at Goldman, Sachs & Co. He added, however, that some of the reports have been moderately better than expected."
729489246,6,"Things have gone much better than was originally anticipated, said Albert T. Sommers, senior fellow at the Conference Board, a business organization. So much so, in fact, that someone studying recent economic statistics might conclude that the crash never occurred."
729489253,6,"But the tax benefits and leveraging characteristics of real-estate investment still tempt the investment oriented buyer. Few other investments enable the buyer to borrow at least 75 percent of the purchase price, thereby opening the door to leveraged gains upon resale if the property appreciates in value. In those markets that are not suffering the aftereffects of an overheated market among them New England and Long Island investment oriented buying appears to be fairly strong."
729489261,6,"The relatively small increase in the overall index occurred because the prices of farm products actually declined by 1 percent, as did prices of processed foods and feeds, which went down nine-tenths of 1 percent."
729489262,6,"Food and feed prices are inherently more variable than the prices of most other products, because of weather factors and because their markets are less structured."
729489263,6,"Most of the major groups of wholesale prices, outside food, rose in July more rapidly than in other recent months. The overall index included these results: The prices of all industrial commodities rose seven-tenths of a percent, their largest rise since November. July also marked the second consecutive month of accelerated rise in industrial commodity prices."
729489267,6,"Business news was generally favorable. The increase in the Federal Reserve Board's index of industrial production was cheering. Manufacturers' orders and sales in October were up. There were predictions that unemployment, which hardly moved in October, would begin to shrink this month. There were prophecies that fourth quarter automobile sales would i top the record for that period set in 1955."
729489268,6,"Volume on the New York Stock Exchange was 3,956,620 shares, against 3,930,000 on Thursday. Of the 1,332 issues traded, 573 rose, 522 fell and 237 closed unchanged. Over the last six business days the number of gains has exceeded the number of losses by an average of 17 percent. There were 100 new 1961 highs and nine lows."
729489279,6,"Since then, some reports on retail sales and housing construction have suggested the economy is beginning to recover. But concern about the pace of recovery began to mount last month, as auto sales figures remained at low levels. Last week the Labor Department reported that outside the public sector, employment growth was extremely weak during March. And for the last several weeks the nation's money supply has declined, following rapid expansion in January and February."
729489282,6,"""1971 is expected to be the year of consumer,"" This message was dispatched from Merrill Lynch, Pierce, Fenner & Smith, Inc., in its current Guide for Investors."
729489285,6,Interest rates last week dropped more sharply than they ever have in a single week as the credit markets became increasingly convinced that the recession had begun at last.
729489314,6,"Both General Electric and Eastman Kodak rose 10 points. Kodak, closing at 129, trading during the day at 130, its highest price ever. General Foods, up 1% to 26, continued to rebound from its recent 1972 low, which it had reached in the wake of declining profits."
729489322,6,"Gene Jay Seagle, director of technical research at Gruntal & Company, said the dip in the Dow was not surprising. This market's had a good move,"" he said. It moved up nine days in a row, and made post-crash highs three times on the way up."" The Street is looking at between $2.20 and $2.30 per share, said Daniel Benton, an analyst at Goldman, Sachs & Company. I think there was some feeling that they might show a positive surprise of over $2.30."" A year earlier, IBM earned $1.63 a share."
729489350,6,"Business borrowings to meet March 15 tax payments dropped sharply this year, according to figures issued yesterday by the Federal Reserve Bank of New York. For the two week tax payment period net borrowings from the larger New York City banks were about 20 percent below the year-ago level."
729489366,6,"The weekly claims numbers, which are released on Thursdays by the Labor Department, are considered a good indicator of employment trends."
729489367,6,"Things might seem dull, but considering the move we have had over the last week or so the market is holding together quite well, one government bond trader said."
729489368,6,"Another trader said: The market is vulnerable to bad news, particularly if war breaks out in the Persian Gulf. But if we don't get that sort of news, we will probably keep going. The rally in the Government securities market and the sharp drop in interest rates proved beneficial to New York City, which yesterday sold a record $1.17 billion worth of taxable and tax-exempt securities."
729489385,6,"WASHINGTON, June 6 The Wage Stabilization Board unanimously approved tonight productivity wage increases which meet the conditions and limitations of the General Motors agreement with the United Auto Workers, CIO"
729489386,6,"That means that the higher wage payment, being based on a true rise in the rate of production and therefore lower unit labor costs, cannot be used as the basis for a price increase."
729489388,6,"The average wage in the automobile industry is about $1.80 an hour, so that a 4-cent increase is slightly more than 2 percent. This would make the allowable general increase since January, 1950, a total of 12 percent plus in those industries that can meet the conditions laid down by the board."
729489394,6,One such distortion resulted In a collective understatement hy the 50 states of 1.3 million jobs in the extent of employment recovery from the recession low. The gap stemmed from a lag in recording new businesses started during the upturn.
729489422,6,"""If the price of beating inflation is higher interest rates, the stock market appears to have bought that thesis."
729489423,6,"The Dow Jones industrial average soared to its highest level in five months, climbing 10.40 points to $37.32 and wiping out Thursday's setback of 10.05 points. The Dow, which two months ago had been down 10.7 percent for this year, currently sports its best reading since a close at 839.57 last Nov. 28."
729489481,6,"Hardly anyone seems to understand how competition actually works. The standard economic view is that unrestricted competition provides lower prices, higher quality and better services for consumers. The greater the number of sellers competing for the favor of the individual buyer, it is believed, the more that buyer will benefit."
729489523,6,"The financial markets rallied sharply on the news, which was much better than expected. Long-term bond prices jumped by more than two points, or $20 for a bond with a $1,000 face value, and the Dow Jones industrial average gained 56.82 points, or 2.4 percent, to a new post-crash high of 2,439.70."
729489524,6,"A main assumption behind the rallies was that the Federal Reserve, which some weeks ago stopped pushing interest rates higher, might now begin to think about when rates could be reduced."
729489525,6,"WASHINGTON, Jan. 29 The Administration is forecasting a very strong economic recovery this year, with the gross national product rising to $1,065-billion a figure that is $15-billion to $20-billion higher than the predictions being made by most private economists."
729489526,6,"The Government's forecast, disclosed today in President Nixon's Budget Message, also assumes a significant slowdown in the pace of inflation."
729489528,6,"Government officials, in defending the optimistic economic forecast, observed that private economists have generally underestimated the growth in the economy throughout the post World War II period, and that the Government's higher forecasts have been closer to right. In addition, they pointed out that the private forecasts being made for 1970 have continuously been revised upward."
729489529,6,"One official predicted that private economists would continue to revise upward until they're right throughout the period covered by the budget, which ends in mid-1972. But there were no official estimates of what the unemployment rate would be at any point in the future. It was 6 percent of the work force in December."
729489545,6,"Steel stocks repeatedly have disappointed investors in recent years. Whether the laggard steels will find favor remains, of course, to be seen. But some analysts are taking a kindlier look at the group and projecting profit improvement over the next 12 to 15 months in gear with the economic recovery. One man who has become more positive about steels is Robert A. Hageman, senior metals and mining analyst for the Argus Research Corporation which provides economic and research services for the securities industry. He expressed his views last week in an interview with Vartanig G. Vartan of The New York Times. Portions of their conversation follow"
729489560,6,"APPLICATIONS for mortgage refinancings have continued at record levels in recent weeks, buoyed by the attraction of low interest rates that have brought homeowners back to the table to arrange lower-cost loans. The surge continued a pattern in which refinancing applications have outpaced initial applications in most months over the last two years."
729489564,6,"In some cases, homeowners have been refinancing for a second or third time. Amy Crews Cutts, the deputy chief economist for Freddie Mac, cited friends who refinanced last December. When rates fell again in mid-March, Dr. Cutts said, they were already phoning their mortgage broker."
729489570,6,"The United Technologies Corporation said profits rose 8.5 percent in the fourth quarter on a 13 percent sales increase. It attributed the improvements to cost-reduction programs, increased productivity and higher volume at most subsidiaries."
729489572,6,"In general, results were good and in line with most industry expectations, said Christopher Demisch, aerospace industry analyst at the First Boston Corporation. Mr. Demisch noted that the company had continued growth in the automotive and building and construction operations and sales gains at its Carrier air-conditioner, Otis elevator, Essex wire and cable, Inmont automotive paint and Hamilton Standard electronic controls divisions."
729489583,6,"However, we should clearly recognize that the major cause of these extraordinary dollar outflows is transitory interest rates here which are lower than those in Western Europe. That imbalance will be largely corrected as economies move back into phase. Under questioning by a Senate Finance Subcommittee looking into the long-run problems United States trade and other International transactions, Mr. Connally again ruled out as purposeful shift to higher interest rates here to help the balance of payments."
729489590,6,"FIVE years after inflated prices and the incipient recession ended the houseselling boom on Long Island, the real-estate market is showing some signs of life."
729489595,6,Another reduction in the prime lending rate of major banks was in prospect for today following the latest report on money-market trends from the Federal Reserve Bank of New York.
729489610,6,"WASHINGTON, July 5 Commercial banks, savings banksand savings and loan associations will be allowed to pay higher interest rates to savers under decisions announced today by the three Federal financial regulatory agencies. In a separate development re-u fleeting the upward sweep of interest rates in the booming economy, the Federal Housing Administration and Veterans. Administration announced an increase from 7 to 7% percent !r in the interest rates on the mortgage loans they insure or guarantee. These loans, however, now amount to less than 20 percent of the total new home owner mortgages."
729489621,6,"Last month, Mr. Greenspan, the chairman of the Federal Reserve, told lawmakers that Inflation might be overstated by as much as 1.5 percentage points In official Government figures. He suggested that a simple fix in the Consumer Price Index could reap big savings. How? Trimming the inflation numbers would mean lower payouts to Social Security beneficiaries, other recipients of Federal benefit programs and retired Government workers."
729489627,6,"But the stock market's outstanding performance reflects more than demographic levitation. It has had an important fundamental support: Corporate earnings have also risen, with a consistency and a magnitude not seen in nearly half a century."
729489632,6,"In his annual economic report to Congress, the Chief Executive made the anti-inflation proposal the cornerstone for economic stability in 1948. He also assigned it number one place among three objectives in the fight to overcome immediate economic dangers in the march to a long and prosperous future."
729489667,6,"The chief advocate of a more stringent credit policy is the Secretary of the Treasury, W. Michael Blumenthal. Lined up with him or leaning his way are Charles L. Schultre, chairman of the Council of Economic Advisers; James T. McIntyre Jr., the budget director, and Juanita M. Kreps, the Secretary of Commerce."
729489678,6,"Although the economy seldom moves in an unbroken trend in any direction, the gyrations this year seem to have been unusually pronounced. And so have the policy actions in Washington. Even so, over time, the economy has managed to trace a steady and strongly upward course throughout the 33 months of the current expansionary phase of the business cycle in this country. Moreover, the conseasus is that the continuing recovery still has considerable life left in it"
729489679,6,"Despite that fact, the stock market has been unwilling to look beyond the valley to the next crest. And businessmen have not been inclined to discount the question marks of the moment to gaze toward a better tomorrow. And yet, when all the pluses and minuses are tabulated, the favorable side of the ledger is definitely longer, and the bottom line shows ai positive balance."
729489680,6,The last few weeks provide a good example of the economy's erratic fluctuations and the nervous state of current thinking in so many quarters. lt should have been a consoling period for analysts of the American business scenewith many more constructive developments than negative onesbut the sense of malaise continued to linger.
729489693,6,"Now the deficit is all but gone, and the tax-cutting wing of the Republican Party is panting at the prospect of big surpluses that could be returned to voters by lowering taxes. But they have already run head-on into another fiscal problem the impending insolvency of the Social Security system and the determined opposition of President Clinton, who views large-scale tax reductions as an excuse to eviscerate needed Government programs; he even sees a risk that the tax cuts would plunge the budget back into deficit."
729489695,6,"To the extent there is a surplus, it enables the Congress to propose all these tax changes, said Gregory F. Jenner, the national director of tax policy at Coopers & Lybrand in Washington. ""Having said that, it's obvious the President has a different agenda. They're going to have to find some common ground."
729489711,6,"The momentum of 1958's advancing stock market was undiminished last week. There was no spectacular rise, but prices rose to record highs in fits and. starts. Apparently, inflation is of concern to the business community."
729489712,6,"The New York Times combined average of fifty representative issues reached a new high of 372.89 on Thursday. It ended the week at 370.15, for a net gain of 0.69. Trading was the heaviest since last October."
729489716,6,"WASHINGTON, Sept. 8 The economy displayed ""slow to moderate"" overall growth In midsummer but was marked by striking differences among geographic areas and Industries, a Federal Reserve survey said today."
729489730,6,"Shorter-maturlty bills and notes also came under pressure, with the rate for three-month and six-month maturities up five basis points."
729489732,6,"But the income funds, by and large, have lost less money than other mutual fundsparticularly the go-go funds, but every other kind of mutual fund, too, for that matter."
729489747,6,"A look at recent employment data indicates that boomers have persevered in these hard times, and are less likely to grow discouraged and quit the job hunt than younger workers are."
729489778,6,"Underwriters led by Salomon Brothers said investor interest was strong enough to permit the lifting of trading restrictions on the issue at 10 A.M. on the first day of sales. Later in the day the 40-year debentures were offered at 96%, the same as the original sale price."
729489785,6,"Consumer incomes on an annual basis crossed the trillion-dollar mapk in March for the first time, up an enormous $90-biilion, 10 percent, from a year earlier. People clearly have the money to pay the higher prices, and retail sales in the first quarter run about 15 percent ahead of last year."
729489805,6,"Much of the improvement, however, resulted from special one-time factors that significantly bolstered the earnings of several Of the major bank holding companies. Citicorp, the largest with total assets of $121.7 billion, included $36 million in its after-tax earnings that reflected a gain from the sale of real-estate on Lexington Avenue. If this had not been included, its return on each $100 of average total assets would have amounted to 33 cents rather than the 45 cents that it reported."
729489806,6,"The stock market encountered some resistance yesterday in its attempt to return to the high mark set in mid-August, but still closed with an advance. Extreme gains tor the day were shaded in the final hour, when buying diminished and most stocks were left to seek their own levels. At that, the composite rate managed to register a rise of 0.28 point, due the part retention of additions by some of the industrials."
729489811,6,"Financial markets seldom lend themselves to confident short-term prediction, but the current outlook for the credit markets seems even more puzzling than usual. A number of cent weeks and nobody can know which will gain the upper hand to push them strongly one way or the other."
729489812,6,Most analysts still hold to the view that a rapidly expanding economy will eventually produce higher short and longterm interest rate levels during the second half of the year.
729489822,6,"But rapid increases in other construction spending made up for a large part of the decline. Nonresidential construction spending rose at an annual rale of almost 16 percent in the quarter, and local government investment spending principally on things like roads and schools climbed at an annual rale of almost 10 percent."
729489875,6,"Steel and savings and loan issues were standouts in the major groups. Tobacco issues eased in late trading on news that a joint public-private agency Interagency Council 27,000 shares. Subsequently, it advanced to 66% and then slipped back to close at 64%, for a net rise of 3% for the day. Sales totaled 263,000 shares."
729489876,6,The declines in stock and bond prices in recent weeks are spreading the idea along Main Street that the postwar inflation is over and that business enterprise and the national economy must get used to living in a world of stable money values and unflagging competition.
729489928,6,"The Dow Jones industrial average which rose 16.01 points last week and which jumped more than 100 points in the past two weeks ended the day at 1,220.08, up 1.99 points."
729489940,6,"Since October 1979, the Fed has de-emphaslzed interest rates and general economic conditions in forming monetary policy and has concentrated instead on maintaining a steady growth of the money supply."
729489941,6,"CONSUMER prices have been moving higher, pushing the search for inflation hedges toward the top of investors' agendas. One tool that savers use to buffer their portfolios is the Series I short for inflation-protected savings bond. But just when it is needed most, the bond's yield has been cut sharply."
729489945,6,"Though the drop may be startling, it is not a big deal if you hold onto the bonds, financial planners say. because the current yield on all I bonds is reset every six months. With those adjustments, the yields should account reasonably well for inflation."
729489947,6,"All three cut their lowest rate on such loans to 8 percent from 7 percent, effective Monday. At 8 percent, the prime rate is at its lowest level since July, 1973, and it is 3% percentage points below its peak of 12 percent, which remained in force all last summer"
729489949,6,"The reduction was prompted by a continuation of the dropin demand for borrowed funds, either from banks or from other lenders in the money market."
729489964,6,"Reserve Banks for foreign account were $5,981,000. an increase of $132,000,000 for the week and an increase of $1,228,000 from the comparable date a year ago."
729489977,6,"To find the answer for this sudden spurt, brokers canvassed out of-town offices and came up with the conclusion that things were looking up."
729489980,6,"4,000-share transaction. The list soon pushed forward, gains ranging from 1 to 2 points in a selected array of issues with particular strength in the rails, steels and electronics. Transactions to midday totaled 750,000 shares."
729489991,6,"I don't believe it's too late to change course, but it will be if we don't take dramatic action as soon as possible. If nothing is done, this recession could linger for years."
729490016,6,"In another hold gambit to restore confidence in the financial system, the Fed announced that it would provide a backstop for the short-term debt that many money-market funds hold. The central bank will buy certificates of deposit and certain types of commercial paper from the funds, in hopes of restoring the free flow of credit and easing worries about the investments. It is the third program of its kind that the Fed has announced this month."
729490032,6,"Having taken full advantage of the bull market in bonds, investment firms had entered the summer with the expectation that the nascent economic recovery would unleash a flood of high-margin banking deals and public offerings."
729490036,6,The bond market resumed its rally yesterday amid speculation that the Federal Reserve was unlikely to raise interest rates again in the next few weeks.
729490038,6,"Growing expectations that the Fed will not raise rates quickly helped the market,"" said Terrence Crowe, a trader at the Nikko Securities Company. It lent a base of support to a market that was cheap and oversold,"" he said."
729490040,6,"There is some evidence the Fed's rate increases did their job. Producer prices stayed flat in June, while consumer prices rose an expected three-tenths of 1 percent. On Thursday,1 bond yields fell 14 basis points in the biggest one-day rally in two months."
729490055,6,"Unions also have pressed for protection against future erosion of real earnings. Like many businessmen, labor leaders were not sure whether the upsurge of prices that began in early 1973 was a passing indisposition or the beginning of a prolonged ailment. As it became apparent that the economy was In for an extended siege of inflation, these expectations have been reflected in union demands at the bargaining table."
729490062,6,"Except for last Friday, when trading was active, the increases of about a quarter percentage point in short-and long-term interest rates over the past week have not been accompanied by sizable amounts of selling by investors."
729490064,6,"In the short-term market, six-month Treasury bills were bid at 7.43 percent, up from 7.42 percent and well above the 7.2 percent rate of Sept. 4."
729490077,6,"A combination of fears and rumors, all creating a psychological effect on market followers, seemed to sweep financial circles at the start of the last hour. There was nothing tangible to the mixture of reports, but sellers seemed to act in unison."
729490078,6,"This created a final hour volume of more than a million shares and lifted transfers on the Stock Exchange to 3,250,000 for the day, the heaviest in two weeks. This contrasted with Monday's turnover of 1,960,000 shares."
729490080,6,"Until the closing period, the share list had shown a tendency to adhere to a firm trend, with the rail and steel divisions setting the pace. The two groups succumbed to the late series of offerings, but managed to recover and exhibit a thin margin of advantage."
729490095,6,"But the Dow ended November at 3,305.16, or 30.25 points higher than it closed yesterday, when it rose 3.79	points, to 3,274.91. Unless it rallies by the end of next week, Buffalo would seem likely to win the game, since a lower Dow indicates a victory by the team whose name appears first, alphabetically."
729490099,6,"The report on economic growth stemmed from the organization's decision last year to press for a 50 percent increase in total output of the member countries in the present decade, partly to stay ahead of the Soviet bloc."
729490103,6,"Since midyear, commercial and industrial loans have increased by $138,000,000, compared to an increase of $1,941,000,000 in the corresponding portion of last year."
729490105,6,"Holdings of Treasury bills increased $222,000,000, Treasuiy certificates increased $31,000,000 and the combined total of Treasury notes and Government bonds increased by $25,000,000."
729490110,6,"Last week's surge in the stock market, which was accompanied by heavy volume that included a turnover of 21.11-million shares on Thursday, the second busiest day in Big Board history, extended the market's booming pre-election rally through its ninth successive week."
729490126,6,"The stock market has absorbed plenty of selling so far this year, hut there are buyers out there, too. Among them are three mutual funds that have performed among the 10 best over the last year, as measured by Upper Analytical Distributors the Acorn Fund, the Sequoia Fund and Pioneer U, the smaller sibling or the Pioneer Fund."
729490135,6,"A lot of cash has been on the sidelines, one broker said. People see the merry-go-round starting up again and they're rushing to get on board."
